pair	gold_file	pred_file	sent_id	id	form	lemma	upos	gold_head	pred_head	gold_deprel	pred_deprel	head_ok	rel_ok	las_ok	attachment_only_error	label_only_error	both_error	gold_head_dist	pred_head_dist	head_distance_delta
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	1	Ti	ti	PART	3	3	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	2	ramé	ramé	SCONJ	3	3	mark	mark	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	3	peyuká	yuká	VERB	6	6	advcl	advcl	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	4	ixé	ixé	PRON	3	3	obj	obj	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	5	,	,	PUNCT	3	3	punct	punct	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	6	ambeú	mbeú	VERB	0	0	root	root	True	True	True	False	False	False	6	6	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	7	penhẽ	penhẽ	PRON	6	6	iobj	iobj	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	8	arama	arama	ADP	7	7	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	9	mamé	mamé	ADV	6	6	ccomp	advmod	True	False	False	False	True	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	10	pe	pe	PRON	11	11	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	11	manha	manha	NOUN	12	12	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	12	ruka	uka	NOUN	9	6	nsubj	obj	False	False	False	False	False	True	3	6	-3
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:44	13	.	.	PUNCT	6	6	punct	punct	True	True	True	False	False	False	7	7	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:9:1:58	1	Remaité	maité	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:9:1:58	2	será	será	PART	1	1	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:9:1:58	3	apekatú	apekatú	ADV	1	1	ccomp	advmod	True	False	False	False	True	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:9:1:58	4	uikú	ikú	AUX	3	1	cop	aux	False	False	False	False	False	True	1	3	-2
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:9:1:58	5	?	?	PUNCT	1	1	punct	punct	True	True	True	False	False	False	4	4	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	1	Yepé	yepé	NUM	6	6	nsubj	nsubj	True	True	True	False	False	False	5	5	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	2	paá	paá	PART	6	1	advmod	advmod	False	True	False	True	False	False	4	1	-5
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	3	Iahuixa	iahuixa	PROPN	4	4	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	4	apigawa-itá	apigawa	NOUN	1	1	nmod	nmod	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	5	suiwara	suiwara	ADP	4	4	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	6	uyupisirú	yupisirú	VERB	0	0	root	root	True	True	True	False	False	False	6	6	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	7	kwáu	kwáu	AUX	6	6	aux	aux	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	8	,	,	PUNCT	11	11	punct	punct	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	9	aiwana	aiwana	ADV	11	11	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	10	usú	sú	AUX	11	11	aux	aux	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	11	umbeú	mbeú	VERB	6	6	parataxis	parataxis	True	True	True	False	False	False	5	5	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	12	amú	amú	DET	13	13	det	det	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	13	mira-itá	mira	NOUN	11	11	iobj	obl	True	False	False	False	True	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	14	supé	supé	ADP	13	13	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	15	maã	maã	PRON	11	11	obj	obj	True	True	True	False	False	False	4	4	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	16	Buopé	buopé	PROPN	17	17	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	17	umunhã	munhã	VERB	15	15	acl:relcl	acl:relcl	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	18	waá	waá	PRON	17	17	obj	obj	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:77	19	.	.	PUNCT	6	6	punct	punct	True	True	True	False	False	False	13	13	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:10:2:83	1	Aintá	aintá	PRON	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:10:2:83	2	uyusikié	yusikié	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:10:2:83	3	uikú	ikú	AUX	2	2	aux	aux	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:10:2:83	4	amú	amú	PRON	2	2	obl	obl	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:10:2:83	5	suí	suí	ADP	4	4	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:10:2:83	6	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	4	4	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	1	Asú	sú	AUX	2	2	aux	aux	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	2	amunuka	munuka	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	3	nhaã	nhaã	DET	4	4	det	det	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	4	mirá	mirá	NOUN	2	2	obj	obj	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	5	uwari	wari	VERB	2	2	advcl	advcl	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	6	arama	arama	SCONJ	5	5	mark	mark	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	7	pé	pé	NOUN	8	8	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	8	ara	ara	NOUN	5	5	obl	obl	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	9	upé	upé	ADP	8	8	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	10	,	,	PUNCT	14	14	punct	punct	True	True	True	False	False	False	4	4	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	11	ti	ti	PART	14	14	advmod	advmod	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	12	arama	arama	SCONJ	14	14	mark	mark	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	13	awá	awá	PRON	14	14	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	14	usasá	sasá	VERB	5	2	advcl	parataxis	False	False	False	False	False	True	9	12	-3
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	15	kwáu	kwáu	AUX	14	14	aux	aux	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	16	arupí	arupí	ADV	14	14	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:92	17	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	15	15	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	1	Aramé	aramé	ADV	5	5	advmod	advmod	True	True	True	False	False	False	4	4	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	2	amú	amú	PRON	5	5	nsubj	nsubj	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	3	usú	sú	AUX	5	5	aux	aux	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	4	ana	ana	PART	5	5	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	5	umaã	maã	VERB	0	0	root	root	True	True	True	False	False	False	5	5	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	6	i	i	PRON	7	7	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	7	kupixawa	kupixawa	NOUN	5	5	obj	obj	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	8	,	,	PUNCT	11	11	punct	punct	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	9	amú	amú	PRON	11	11	nsubj	nsubj	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	10	paá	paá	PART	11	11	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	11	upitá	pitá	VERB	5	5	parataxis	parataxis	True	True	True	False	False	False	6	6	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	12	uyakáu	yakáu	VERB	11	11	xcomp	xcomp	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	13	suasú	suasú	NOUN	12	12	obj	obj	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:97	14	.	.	PUNCT	5	5	punct	punct	True	True	True	False	False	False	9	9	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	1	Yawé	yawé	ADV	9	5	advmod	advmod	False	True	False	True	False	False	8	4	-4
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	2	waá	waá	PRON	1	1	fixed	nsubj	True	False	False	False	True	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	3	,	,	PUNCT	5	5	punct	punct	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	4	ta	ta	PRON	5	5	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	5	umaramunha	maramunha	VERB	9	0	advcl	root	False	False	False	False	False	True	4	5	-9
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	6	pukusá	pukusá	SCONJ	5	5	mark	mark	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	7	,	,	PUNCT	5	9	punct	punct	False	True	False	True	False	False	2	2	4
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	8	yakaré	yakaré	NOUN	9	9	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	9	usuú	suú	VERB	0	5	root	parataxis	False	False	False	False	False	True	9	4	5
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	10	tatá	tatá	NOUN	9	9	obj	obj	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	11	,	,	PUNCT	12	12	punct	punct	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	12	upuri	puri	VERB	9	9	parataxis	parataxis	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	13	i	i	PRON	12	12	obl	obl	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	14	irumu	irumu	ADP	13	13	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	15	paraná	paraná	NOUN	12	12	obl	obl	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	16	kití	kití	ADP	15	15	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	17	,	,	PUNCT	19	19	punct	punct	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	18	ape	ape	ADV	19	19	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	19	upitá	pitá	VERB	12	12	parataxis	parataxis	True	True	True	False	False	False	7	7	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	20	pitunawasú	pitunawasú	NOUN	19	19	xcomp	obj	True	False	False	False	True	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	21	yandé	yandé	PRON	19	19	obl	obl	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	22	arã	arã	ADP	21	21	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	23	iké	iké	ADV	19	24	advmod	nmod:poss	False	False	False	False	False	True	4	1	5
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	24	ara	ara	NOUN	19	19	obl	obl	True	True	True	False	False	False	5	5	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	25	upé	upé	ADP	24	24	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	26	,	,	PUNCT	29	29	punct	punct	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	27	umbaá	umbaá	PART	29	29	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	28	mayé	mayé	ADV	29	29	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	29	yamaã	maã	VERB	19	19	advcl	parataxis	True	False	False	False	True	False	10	10	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	30	arã	arã	SCONJ	29	29	mark	mark	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:98	31	.	.	PUNCT	9	5	punct	punct	False	True	False	True	False	False	22	26	-4
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:100	1	Mayé	mayé	ADV	0	0	root	root	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:100	2	taá	taá	PART	1	1	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:100	3	aé	aé	PRON	1	1	nsubj	nsubj	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:100	4	?	?	PUNCT	1	1	punct	punct	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:101	1	Mayé	mayé	ADV	4	4	advmod	advmod	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:101	2	taá	taá	PART	4	4	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:101	3	kurí	kurí	PART	4	4	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:101	4	yayupika	yupika	VERB	0	0	root	root	True	True	True	False	False	False	4	4	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:101	5	yané	yané	PRON	6	6	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:101	6	manha	manha	NOUN	4	4	obj	obj	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:101	7	?	?	PUNCT	4	4	punct	punct	True	True	True	False	False	False	3	3	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	1	Mayé	mayé	SCONJ	2	2	mark	mark	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	2	ambeú	mbeú	VERB	12	0	advcl	root	False	False	False	False	False	True	10	2	-12
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	3	ana	ana	PART	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	4	indé	indé	PRON	2	2	obl	iobj	True	False	False	False	True	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	5	arama	arama	ADP	4	4	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	6	,	,	PUNCT	2	12	punct	punct	False	True	False	True	False	False	4	6	10
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	7	yané	yané	PRON	8	8	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	8	rikusawa-itá	sikusawa	NOUN	12	12	obl	obl	True	True	True	False	False	False	4	4	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	9	rupí	rupí	ADP	8	8	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	10	tuixawa	tuixawa	NOUN	11	11	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	11	rayera	tayera	NOUN	12	12	nsubj	nsubj	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	12	umendari	mendari	VERB	0	2	root	parataxis	False	False	False	False	False	True	12	10	2
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	13	anhũ	anhũ	ADV	12	12	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	14	nhaã	nhaã	PRON	12	12	obl	obj	True	False	False	False	True	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	15	kirimbawa	kirimbawa	ADJ	14	14	acl:relcl	acl:relcl	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	16	piri	piri	ADV	15	15	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	17	waá	waá	PRON	15	15	nsubj	nsubj	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	18	tetamawara-itá	tetamawara	NOUN	14	15	nmod	obl	False	False	False	False	False	True	4	3	1
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	19	suiwara	suiwara	ADP	18	18	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	20	irumu	irumu	ADP	14	18	case	case	False	True	False	True	False	False	6	2	4
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:104	21	.	.	PUNCT	12	2	punct	punct	False	True	False	True	False	False	9	19	-10
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:105	1	Mayé	mayé	ADV	3	6	det	advmod	False	False	False	False	False	True	2	5	3
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:105	2	waá	waá	PRON	1	3	fixed	nmod:poss	False	False	False	False	False	True	1	1	2
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:105	3	nheenga	nheenga	NOUN	6	1	obl	obl	False	True	False	True	False	False	3	2	-5
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:105	4	rupí	rupí	ADP	3	3	case	case	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:105	5	yasú	sú	AUX	6	6	aux	aux	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:105	6	yayumbué	mbué	VERB	0	0	root	root	True	True	True	False	False	False	6	6	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:105	7	?	?	PUNCT	6	6	punct	punct	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	1	Ma	ma	CCONJ	6	2	cc	cc	False	True	False	True	False	False	5	1	-4
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	2	siiya	siiya	DET	4	4	det	det	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	3	aintá	aintá	PRON	4	4	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	4	rakakwerawara-itá	sakakwerawara	NOUN	6	15	nsubj	nsubj	False	True	False	True	False	False	2	11	9
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	5	aintá	aintá	PRON	6	6	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	6	rundewara-itá	sundewara	NOUN	0	15	root	nmod:poss	False	False	False	False	False	True	6	9	15
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	7	kurí	kurí	PART	6	15	advmod	advmod	False	True	False	True	False	False	1	8	9
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	8	aintá	aintá	PRON	6	15	expl	nsubj	False	False	False	False	False	True	2	7	9
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	9	,	,	PUNCT	15	8	punct	punct	False	True	False	True	False	False	6	1	-7
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	10	asuí	asuí	CCONJ	15	8	cc	cc	False	True	False	True	False	False	5	2	-7
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	11	kwá-itá	kwá	DET	13	15	det	det	False	True	False	True	False	False	2	4	2
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	12	aintá	aintá	PRON	13	13	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	13	rundewara-itá	sundewara	NOUN	15	15	nsubj	nmod:poss	True	False	False	False	True	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	14	aintá	aintá	PRON	15	15	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	15	rakakwerawara	sakakwerawara	NOUN	6	0	conj	root	False	False	False	False	False	True	9	15	-6
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	16	kurí	kurí	PART	15	15	advmod	advmod	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	17	aintá	aintá	PRON	15	15	expl	nsubj	True	False	False	False	True	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:122	18	.	.	PUNCT	6	15	punct	punct	False	True	False	True	False	False	12	3	9
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:124	1	Se	se	PRON	2	2	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:124	2	aria	aria	NOUN	6	6	vocative	vocative	True	True	True	False	False	False	4	4	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:124	3	,	,	PUNCT	2	2	punct	punct	True	True	True	False	False	False	1	1	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:124	4	kuíri	kuíri	ADV	6	6	advmod	advmod	True	True	True	False	False	False	2	2	0
fold-1	test-1.conllu	test-1.out.conllu	Avila2021:0:0:124	5	asú	sú	AUX	6	6	aux	aux	True	True	True	False	False	False	1	1	0
