sent_id	id	form	lemma	upos	gold_head	pred_head	gold_deprel	pred_deprel	head_ok	rel_ok	las_ok	attachment_only_error	label_only_error	both_error	gold_head_dist	pred_head_dist	head_distance_delta
Avila2021:0:0:103	5	iké	iké	ADV	8	8	advcl	advmod	True	False	False	False	True	False	3	3	0
Avila2021:0:0:103	6	,	,	PUNCT	5	8	punct	punct	False	True	False	True	False	False	1	2	3
Avila2021:0:0:103	7	yané	yané	PRON	8	8	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:103	8	rumuara	sumuara	NOUN	0	0	root	root	True	True	True	False	False	False	8	8	0
Avila2021:0:0:103	9	kurí	kurí	PART	8	8	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:103	10	indé	indé	PRON	8	8	nsubj	nsubj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:103	11	.	.	PUNCT	8	8	punct	punct	True	True	True	False	False	False	3	3	0
Avila2021:0:0:133	1	Aé	aé	PRON	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:133	2	umundú	mundú	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Avila2021:0:0:133	3	yeperesé	yeperesé	ADV	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:133	4	itakwara	itakwara	NOUN	2	2	obl	obl	True	True	True	False	False	False	2	2	0
Avila2021:0:0:133	5	kití	kití	ADP	4	4	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:133	6	panhẽ	panhẽ	DET	8	8	det	det	True	True	True	False	False	False	2	2	0
Avila2021:0:0:133	7	i	i	PRON	8	8	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:133	8	maã-itá	maã	NOUN	9	9	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:133	9	rimirera	ximirera	NOUN	2	2	obj	obj	True	True	True	False	False	False	7	7	0
Avila2021:0:0:133	10	,	,	PUNCT	14	14	punct	punct	True	True	True	False	False	False	4	4	0
Avila2021:0:0:133	11	ti	ti	PART	14	14	advmod	advmod	True	True	True	False	False	False	3	3	0
Avila2021:0:0:133	12	arama	arama	SCONJ	14	14	mark	mark	True	True	True	False	False	False	2	2	0
Avila2021:0:0:133	13	suayana-itá	suayana	NOUN	14	14	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:133	14	umunhã	munhã	VERB	2	2	advcl	advcl	True	True	True	False	False	False	12	12	0
Avila2021:0:0:133	15	amú	amú	PRON	14	14	obj	obj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:133	16	aintá	aintá	PRON	15	14	nmod	obl	False	False	False	False	False	True	1	2	-1
Avila2021:0:0:133	17	yawé	yawé	ADP	16	16	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:133	18	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	16	16	0
Avila2021:0:0:134	1	Remunuã	munuã	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
Avila2021:0:0:134	2	ne	ne	PRON	3	3	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:134	3	mira-itá	mira	NOUN	1	1	obj	obj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:134	4	,	,	PUNCT	5	5	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:134	5	remuyukwakú	muyukwakú	VERB	1	1	parataxis	parataxis	True	True	True	False	False	False	4	4	0
Avila2021:0:0:134	6	aintá	aintá	PRON	5	5	obj	obj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:134	7	,	,	PUNCT	9	9	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:134	8	asú	sú	AUX	9	9	aux	aux	True	True	True	False	False	False	1	1	0
Avila2021:0:0:134	9	ambué	mbué	VERB	5	5	parataxis	parataxis	True	True	True	False	False	False	4	4	0
Avila2021:0:0:134	10	indé	indé	PRON	9	9	obj	obj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:134	11	remundú	mundú	VERB	9	9	xcomp	xcomp	True	True	True	False	False	False	2	2	0
Avila2021:0:0:134	12	,	,	PUNCT	13	13	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:134	13	rekwáu	kwáu	VERB	9	11	advcl	advcl	False	True	False	True	False	False	4	2	2
Avila2021:0:0:134	14	arama	arama	SCONJ	13	13	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:134	15	remundú	mundú	VERB	13	13	xcomp	xcomp	True	True	True	False	False	False	2	2	0
Avila2021:0:0:134	16	ne	ne	PRON	17	17	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:134	17	mira-itá	mira	NOUN	15	15	obj	obj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:134	18	.	.	PUNCT	1	1	punct	punct	True	True	True	False	False	False	17	17	0
Avila2021:0:0:143	1	Ariré	ariré	ADV	3	3	advmod	advmod	True	True	True	False	False	False	2	2	0
Avila2021:0:0:143	2	kurumĩ	kurumĩ	NOUN	3	3	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:143	3	usú	sú	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Avila2021:0:0:143	4	ana	ana	PART	3	3	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:143	5	amú	amú	DET	6	6	det	det	True	True	True	False	False	False	1	1	0
Avila2021:0:0:143	6	tetama	tetama	NOUN	3	3	obl	obl	True	True	True	False	False	False	3	3	0
Avila2021:0:0:143	7	kití	kití	ADP	6	6	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:143	8	,	,	PUNCT	9	9	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:143	9	uyawáu	yawáu	VERB	3	3	parataxis	parataxis	True	True	True	False	False	False	6	6	0
Avila2021:0:0:143	10	amú-itá	amú	DET	12	12	det	det	True	True	True	False	False	False	2	2	0
Avila2021:0:0:143	11	i	i	PRON	12	12	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:143	12	anama	anama	NOUN	9	9	nsubj	obj	True	False	False	False	True	False	3	3	0
Avila2021:0:0:143	13	,	,	PUNCT	14	14	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:143	14	utirika	tirika	VERB	9	9	parataxis	parataxis	True	True	True	False	False	False	5	5	0
Avila2021:0:0:143	15	pawa	pawa	PART	14	14	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:143	16	kwá	kwá	ADV	14	14	obl	obl	True	True	True	False	False	False	2	2	0
Avila2021:0:0:143	17	suí	suí	ADP	16	16	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:143	18	aintá	aintá	PRON	19	19	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:143	19	usikié	sikié	VERB	14	14	advcl	advcl	True	True	True	False	False	False	5	5	0
Avila2021:0:0:143	20	resé	resé	SCONJ	19	19	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:143	21	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	18	18	0
Avila2021:0:0:146	1	Asú	sú	AUX	2	2	aux	aux	True	True	True	False	False	False	1	1	0
Avila2021:0:0:146	2	amupuãmu	mupuãmu	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Avila2021:0:0:146	3	se	se	PRON	4	4	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:146	4	kisawa	kisawa	NOUN	2	2	obj	obj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:146	5	se	se	PRON	6	6	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:146	6	tiãnha	tiãnha	NOUN	2	2	obl	obl	True	True	True	False	False	False	4	4	0
Avila2021:0:0:146	7	resé	resé	ADP	6	6	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:146	8	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	6	6	0
Avila2021:14:1:157	1	Nẽ	nẽ	PART	3	3	advmod	advmod	True	True	True	False	False	False	2	2	0
Avila2021:14:1:157	2	paá	paá	PART	3	3	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:14:1:157	3	uxari	xari	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Avila2021:14:1:157	4	i	i	PRON	5	5	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:14:1:157	5	manha	manha	NOUN	3	3	obj	obj	True	True	True	False	False	False	2	2	0
Avila2021:14:1:157	6	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	3	3	0
Avila2021:0:0:161	1	Apekatú	apekatú	ADV	8	5	advmod	advmod	False	True	False	True	False	False	7	4	-3
Avila2021:0:0:161	2	,	,	PUNCT	1	5	punct	punct	False	True	False	True	False	False	1	3	4
Avila2021:0:0:161	3	makití	makití	ADV	8	5	advmod	advmod	False	True	False	True	False	False	5	2	-3
Avila2021:0:0:161	4	kurasí	kurasí	NOUN	5	5	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:161	5	uyenú	yenú	VERB	3	0	advcl:relcl	root	False	False	False	False	False	True	2	5	-3
Avila2021:0:0:161	6	,	,	PUNCT	3	8	punct	punct	False	True	False	True	False	False	3	2	5
Avila2021:0:0:161	7	mira	mira	NOUN	8	8	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:161	8	usendú	sendú	VERB	0	5	root	parataxis	False	False	False	False	False	True	8	3	5
Avila2021:0:0:161	9	Poronominare	poronominare	PROPN	10	10	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:161	10	manha	manha	NOUN	11	11	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:161	11	nheengarisawa	nheengarisawa	NOUN	8	8	obj	obj	True	True	True	False	False	False	3	3	0
Avila2021:0:0:161	12	.	.	PUNCT	8	5	punct	punct	False	True	False	True	False	False	4	7	-3
Avila2021:0:0:174	1	Yepé	yepé	DET	2	2	det	det	True	True	True	False	False	False	1	1	0
Avila2021:0:0:174	2	ara	ara	NOUN	5	5	obl	obl	True	True	True	False	False	False	3	3	0
Avila2021:0:0:174	3	paá	paá	PART	5	5	advmod	advmod	True	True	True	False	False	False	2	2	0
Avila2021:0:0:174	4	wainambí	wainambí	NOUN	5	5	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:174	5	uyusaã	yusaã	VERB	0	0	root	root	True	True	True	False	False	False	5	5	0
Avila2021:0:0:174	6	manguarí	manguarí	NOUN	5	5	obl	obl	True	True	True	False	False	False	1	1	0
Avila2021:0:0:174	7	irumu	irumu	ADP	6	6	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:174	8	,	,	PUNCT	10	10	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:174	9	ta	ta	PRON	10	10	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:174	10	umaã	maã	VERB	5	5	advcl	advcl	True	True	True	False	False	False	5	5	0
Avila2021:0:0:174	11	arã	arã	SCONJ	10	10	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:174	12	awá	awá	PRON	16	16	nsubj	nsubj	True	True	True	False	False	False	4	4	0
Avila2021:0:0:174	13	taá	taá	PART	16	16	advmod	advmod	True	True	True	False	False	False	3	3	0
Avila2021:0:0:174	14	kutara	kutara	ADV	16	16	advmod	advmod	True	True	True	False	False	False	2	2	0
Avila2021:0:0:174	15	piri	piri	ADV	14	14	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:174	16	uyasá	yasá	VERB	10	10	ccomp	ccomp	True	True	True	False	False	False	6	6	0
Avila2021:0:0:174	17	paranawasú	paranawasú	NOUN	16	16	obj	obj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:174	18	.	.	PUNCT	5	5	punct	punct	True	True	True	False	False	False	13	13	0
Avila2021:0:0:183	1	Compadre	compadre	NOUN	4	4	vocative	vocative	True	True	True	False	False	False	3	3	0
Avila2021:0:0:183	2	,	,	PUNCT	1	1	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:183	3	puxiwera	puxiwera	ADV	4	4	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:183	4	asasá	sasá	VERB	0	0	root	root	True	True	True	False	False	False	4	4	0
Avila2021:0:0:183	5	,	,	PUNCT	8	8	punct	punct	True	True	True	False	False	False	3	3	0
Avila2021:0:0:183	6	mirá	mirá	NOUN	7	7	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:183	7	rumitera	sumitera	NOUN	8	8	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:183	8	uwiké	wiké	VERB	4	4	parataxis	parataxis	True	True	True	False	False	False	4	4	0
Avila2021:0:0:183	9	se	se	PRON	10	10	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:183	10	putiá	putiá	NOUN	8	8	obl	obl	True	True	True	False	False	False	2	2	0
Avila2021:0:0:183	11	pe	upé	ADP	10	10	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:183	12	,	,	PUNCT	13	13	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:183	13	reyuri	yuri	VERB	8	8	parataxis	parataxis	True	True	True	False	False	False	5	5	0
Avila2021:0:0:183	14	reyuuka	yuuka	VERB	13	13	xcomp	xcomp	True	True	True	False	False	False	1	1	0
Avila2021:0:0:183	15	ixé	ixé	PRON	14	14	obj	obj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:183	16	kwá	kwá	ADV	14	14	obl	obl	True	True	True	False	False	False	2	2	0
Avila2021:0:0:183	17	suí	suí	ADP	16	16	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:183	18	.	.	PUNCT	4	4	punct	punct	True	True	True	False	False	False	14	14	0
Avila2021:0:0:186	1	Kuíri	kuíri	ADV	6	6	advmod	advmod	True	True	True	False	False	False	5	5	0
Avila2021:0:0:186	2	,	,	PUNCT	1	6	punct	punct	False	True	False	True	False	False	1	4	5
Avila2021:0:0:186	3	ti	ti	PART	6	6	advmod	advmod	True	True	True	False	False	False	3	3	0
Avila2021:0:0:186	4	arama	arama	SCONJ	6	6	mark	mark	True	True	True	False	False	False	2	2	0
Avila2021:0:0:186	5	aintá	aintá	PRON	6	6	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:186	6	umusarái	musarái	VERB	10	0	advcl	root	False	False	False	False	False	True	4	6	-10
Avila2021:0:0:186	7	ne	ne	PRON	6	6	obl	obl	True	True	True	False	False	False	1	1	0
Avila2021:0:0:186	8	resé	resé	ADP	7	7	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:186	9	,	,	PUNCT	6	10	punct	punct	False	True	False	True	False	False	3	1	4
Avila2021:0:0:186	10	remutatatinga	mutatatinga	VERB	0	6	root	parataxis	False	False	False	False	False	True	10	4	6
Avila2021:0:0:186	11	aintá	aintá	PRON	10	10	obj	obj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:186	12	sikantá	sikantá	NOUN	10	10	obl	obl	True	True	True	False	False	False	2	2	0
Avila2021:0:0:186	13	pe	upé	ADP	12	12	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:186	14	uyeréu	yeréu	VERB	10	10	advcl	advcl	True	True	True	False	False	False	4	4	0
Avila2021:0:0:186	15	arama	arama	SCONJ	14	14	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:186	16	itá	itá	NOUN	14	14	xcomp	obj	True	False	False	False	True	False	2	2	0
Avila2021:0:0:186	17	.	.	PUNCT	10	6	punct	punct	False	True	False	True	False	False	7	11	-4
Avila2021:0:0:206	1	Aé	aé	PRON	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:206	2	usú	sú	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Avila2021:0:0:206	3	wã	wã	PART	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:206	4	i	i	PRON	5	5	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:206	5	tawa	tawa	NOUN	2	2	obl	obl	True	True	True	False	False	False	3	3	0
Avila2021:0:0:206	6	kití	kití	ADP	5	5	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:206	7	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	5	5	0
Avila2021:0:0:213	1	Ape	ape	ADV	3	3	advmod	advmod	True	True	True	False	False	False	2	2	0
Avila2021:0:0:213	2	paá	paá	PART	3	3	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	3	umaã	maã	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Avila2021:0:0:213	4	yuí-itá	yuí	NOUN	5	5	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	5	upupuri	pupuri	VERB	3	3	ccomp	ccomp	True	True	True	False	False	False	2	2	0
Avila2021:0:0:213	6	,	,	PUNCT	8	8	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:213	7	ape	ape	ADV	8	8	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	8	unheẽ	nheẽ	VERB	5	3	parataxis	parataxis	False	True	False	True	False	False	3	5	-2
Avila2021:0:0:213	9	tayera-itá	tayera	NOUN	8	8	iobj	iobj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	10	supé	supé	ADP	9	9	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	11	:	:	PUNCT	13	13	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:213	12	―	―	PUNCT	13	13	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	13	Pemaã	maã	VERB	8	8	ccomp	ccomp	True	True	True	False	False	False	5	5	0
Avila2021:0:0:213	14	nhaã-itá	nhaã	PRON	13	13	obj	obj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	15	upupuri	pupuri	VERB	14	14	acl:relcl	acl:relcl	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	16	waá-itá	waá	PRON	15	15	nsubj	obj	True	False	False	False	True	False	1	1	0
Avila2021:0:0:213	17	,	,	PUNCT	19	19	punct	punct	True	True	True	False	False	False	2	2	0
Avila2021:0:0:213	18	pesú	sú	AUX	19	19	aux	aux	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	19	peyuuka	yuuka	VERB	13	13	parataxis	parataxis	True	True	True	False	False	False	6	6	0
Avila2021:0:0:213	20	,	,	PUNCT	21	21	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	21	pemixiri	mixiri	VERB	19	19	parataxis	parataxis	True	True	True	False	False	False	2	2	0
Avila2021:0:0:213	22	,	,	PUNCT	23	23	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	23	yasaã	saã	VERB	21	21	advcl	advcl	True	True	True	False	False	False	2	2	0
Avila2021:0:0:213	24	arama	arama	SCONJ	23	23	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	25	sa	sa	SCONJ	26	26	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	26	puranga	puranga	ADJ	23	23	ccomp	advcl	True	False	False	False	True	False	3	3	0
Avila2021:0:0:213	27	yambaú	mbaú	VERB	26	26	advcl	advcl	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	28	arã	arã	SCONJ	27	27	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:213	29	aintá	aintá	PRON	27	27	obj	obj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:213	30	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	27	27	0
Avila2021:0:0:238	1	Arikú	rikú	VERB	0	0	root	root	True	True	True	False	False	False	1	1	0
Avila2021:0:0:238	2	se	se	PRON	3	3	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:238	3	rimbawa	simbawa	NOUN	1	1	obj	obj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:238	4	,	,	PUNCT	7	7	punct	punct	True	True	True	False	False	False	3	3	0
Avila2021:0:0:238	5	se	se	PRON	6	6	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:238	6	kwekatú	kwekatú	NOUN	7	7	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:238	7	rasusara	rasusara	NOUN	3	1	appos	parataxis	False	False	False	False	False	True	4	6	-2
Avila2021:0:0:238	8	.	.	PUNCT	1	1	punct	punct	True	True	True	False	False	False	7	7	0
Avila2021:0:0:244	1	Ma	ma	CCONJ	5	11	cc	cc	False	True	False	True	False	False	4	10	6
Avila2021:0:0:244	2	mairamé	mairamé	SCONJ	3	5	mark	mark	False	True	False	True	False	False	1	3	2
Avila2021:0:0:244	3	apigá	apigá	NOUN	5	5	advcl	nsubj	True	False	False	False	True	False	2	2	0
Avila2021:0:0:244	4	,	,	PUNCT	3	3	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:244	5	uwatá	watá	VERB	0	11	root	advcl	False	False	False	False	False	True	5	6	11
Avila2021:0:0:244	6	i	i	PRON	7	7	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:244	7	manha	manha	NOUN	5	5	obl	obl	True	True	True	False	False	False	2	2	0
Avila2021:0:0:244	8	irumu	irumu	ADP	7	7	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:244	9	até	até	ADP	10	11	case	mark	False	False	False	False	False	True	1	2	1
Avila2021:0:0:244	10	mairamé	mairamé	ADV	5	11	advmod	advmod	False	True	False	True	False	False	5	1	6
Avila2021:0:0:244	11	umpuruã	mpuruã	VERB	10	0	advcl:relcl	root	False	False	False	False	False	True	1	11	-10
Avila2021:0:0:244	12	i	i	PRON	13	13	nmod:poss	nmod:poss	True	True	True	False	False	False	1	1	0
Avila2021:0:0:244	13	manha	manha	NOUN	11	11	obj	obj	True	True	True	False	False	False	2	2	0
Avila2021:0:0:244	14	.	.	PUNCT	11	11	punct	punct	True	True	True	False	False	False	3	3	0
Avila2021:0:0:285	1	Aé	aé	PRON	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:285	2	uyukatiwa	yuká	VERB	0	0	root	root	True	True	True	False	False	False	2	2	0
Avila2021:0:0:285	3	yakaré	yakaré	NOUN	2	4	obj	nsubj	False	False	False	False	False	True	1	1	2
Avila2021:0:0:285	4	usú	sú	VERB	2	2	advcl	advcl	True	True	True	False	False	False	2	2	0
Avila2021:0:0:285	5	rametiwa	ramé	SCONJ	4	4	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:285	6	tumasawa	tumasawa	NOUN	4	4	obl	obl	True	True	True	False	False	False	2	2	0
Avila2021:0:0:285	7	kití	kití	ADP	6	6	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:285	8	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	6	6	0
Avila2021:0:0:286	1	Indé	indé	PRON	2	2	nsubj	nsubj	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	2	inambú	inambú	NOUN	0	0	root	root	True	True	True	False	False	False	2	2	0
Avila2021:0:0:286	3	kurí	kurí	PART	2	2	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	4	,	,	PUNCT	5	5	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	5	unheengari	nheengari	VERB	2	2	advcl	advcl	True	True	True	False	False	False	3	3	0
Avila2021:0:0:286	6	arama	arama	SCONJ	5	5	mark	mark	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	7	karuka	karuka	NOUN	5	5	obl	obl	True	True	True	False	False	False	2	2	0
Avila2021:0:0:286	8	ramé	ramé	ADP	7	7	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	9	,	,	PUNCT	10	10	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	10	pituna	pituna	NOUN	7	2	conj	conj	False	True	False	True	False	False	3	8	-5
Avila2021:0:0:286	11	ramé	ramé	ADP	10	10	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	12	,	,	PUNCT	13	13	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	13	pisayé	pisayé	NOUN	7	2	conj	conj	False	True	False	True	False	False	6	11	-5
Avila2021:0:0:286	14	ramé	ramé	ADP	13	13	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	15	,	,	PUNCT	16	16	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	16	pituna-pukú	pituna-pukú	NOUN	7	2	conj	conj	False	True	False	True	False	False	9	14	-5
Avila2021:0:0:286	17	ramé	ramé	ADP	16	16	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	18	,	,	PUNCT	19	19	punct	punct	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	19	kuẽma-piranga	kuẽma-piranga	NOUN	7	2	conj	conj	False	True	False	True	False	False	12	17	-5
Avila2021:0:0:286	20	ramé	ramé	ADP	19	19	case	case	True	True	True	False	False	False	1	1	0
Avila2021:0:0:286	21	.	.	PUNCT	2	2	punct	punct	True	True	True	False	False	False	19	19	0
Avila2021:26:1:302	1	Aiwã	aiwã	ADV	3	3	advmod	advmod	True	True	True	False	False	False	2	2	0
Avila2021:26:1:302	2	paá	paá	PART	3	3	advmod	advmod	True	True	True	False	False	False	1	1	0
Avila2021:26:1:302	3	usika	sika	VERB	0	0	root	root	True	True	True	False	False	False	3	3	0
Avila2021:26:1:302	4	nhaã	nhaã	DET	5	5	det	det	True	True	True	False	False	False	1	1	0
Avila2021:26:1:302	5	upé	upé	NOUN	3	3	nsubj	nsubj	True	True	True	False	False	False	2	2	0
Avila2021:26:1:302	6	.	.	PUNCT	3	3	punct	punct	True	True	True	False	False	False	3	3	0
Avila2021:0:0:307	1	Kurasí	kurasí	NOUN	5	2	nsubj	nsubj	False	True	False	True	False	False	4	1	-3
Avila2021:0:0:307	2	iwaté	iwaté	ADJ	0	0	root	root	True	True	True	False	False	False	2	2	0
